x,y,mean_temperature_5_30AM,mean_temperature_7_00AM,mean_temperature_7_00PM,mean_temperature_6_30PM
77,5,185.60374,202.63318,214.74342,213.29958
78,5,185.50452,201.80428,213.57318,213.37775
79,5,185.72716,201.20311,213.27585,213.4827
80,5,185.31815,201.00725,213.35051,213.37166
81,5,185.18655,201.51202,212.71938,212.73817
82,5,185.05534,202.5982,212.93518,212.01276
83,5,185.02293,202.85782,213.40283,212.162
84,5,185.66722,201.93932,214.27728,212.55176
85,5,185.42035,201.31143,214.01654,212.37616
86,5,186.01996,200.90192,212.98666,211.3519
87,5,186.0706,201.54909,213.20607,211.16298
88,5,185.94666,203.37929,213.06607,211.39626
89,5,186.45416,202.2001,213.37727,211.80826
90,5,186.02289,200.58652,213.35379,212.54666
91,5,186.93797,199.34729,212.97733,213.3702
92,5,188.0407,198.16441,212.77052,213.54016
93,5,187.12958,197.59761,213.4549,212.81009
94,5,186.77737,198.08871,213.80295,212.96611
95,5,186.84113,198.43004,214.83478,212.8161
96,5,187.04346,197.8902,214.97449,212.3355
97,5,186.6862,196.81682,214.26367,212.11313
98,5,187.09381,196.57672,212.97069,212.18507
99,5,189.75162,198.32814,214.2595,211.60025
0,6,188.55267,202.94543,213.99246,213.69196
1,6,188.41742,202.3705,213.66263,213.96448
2,6,188.3211,201.36348,213.4308,213.63373
3,6,189.02168,200.01004,214.56268,214.0242
4,6,189.33545,199.85095,214.96791,214.3272
5,6,188.87291,200.58333,214.91086,213.81699
6,6,188.52672,198.84836,214.04079,213.96515
7,6,188.5604,197.70432,214.92165,214.54152
8,6,188.90524,198.30719,213.75923,214.50385
9,6,189.64488,199.43091,212.68777,214.17184
10,6,190.67328,200.05794,212.78047,213.63794
11,6,191.12416,200.09357,213.78201,214.0487
12,6,191.57904,200.13393,213.37234,214.79352
13,6,191.62485,199.65312,213.79266,214.5485
14,6,192.378,198.86475,214.75339,214.54077
15,6,193.0101,199.7796,214.25871,214.22173
16,6,192.58272,200.81241,213.27475,213.70892
17,6,192.0737,200.5865,213.23444,213.75385
18,6,190.78973,201.18465,214.1716,214.34413
19,6,190.07631,201.12593,214.4423,214.2317
20,6,190.02393,201.87314,214.50671,214.08073
21,6,189.52905,202.67874,215.13943,213.20576
22,6,189.70804,203.14856,214.41975,213.0163
23,6,189.84465,203.16705,214.5365,213.23457
24,6,189.67331,204.60522,214.44583,213.96526
25,6,189.31172,205.98285,214.50775,213.99718
26,6,188.67517,204.75568,214.34444,213.98212
27,6,188.15424,204.16304,214.50673,214.38445
28,6,187.976,204.38867,213.32999,214.27094
29,6,187.95665,203.84177,213.2809,213.97266
30,6,187.72746,203.26118,214.78003,213.92729
31,6,187.50577,203.36086,214.15672,214.05423
32,6,187.6351,202.97935,214.19669,213.90936
33,6,187.29901,203.11853,215.10503,213.95648
34,6,187.6048,203.55972,215.20963,213.94675
35,6,188.14565,205.17303,214.98233,213.4317
36,6,188.7204,205.0023,214.99605,213.28201
37,6,188.99155,203.1152,214.48885,213.28334
38,6,188.83833,202.39221,213.98196,213.27051
39,6,188.46785,202.60855,214.20067,213.40717
40,6,187.85115,202.83583,214.95554,213.82591
41,6,187.06303,202.81355,215.62274,214.03986
42,6,187.0279,203.33809,216.32764,213.9893
43,6,187.81213,202.93411,216.59834,213.80089
44,6,187.67615,204.08588,216.4519,213.75629
45,6,186.87408,204.14148,215.93346,214.22093
46,6,186.78033,202.26152,215.65852,214.18477
47,6,187.21826,202.42801,214.96698,213.87537
48,6,187.86562,202.5275,214.90274,213.74046
49,6,188.74385,202.5918,215.37897,213.60057
50,6,189.4349,205.02385,215.39409,213.88445
51,6,190.7882,206.83531,215.18498,213.97443
52,6,191.56076,207.67581,215.9045,213.82442
53,6,191.352,207.79642,215.70529,213.88237
54,6,190.33144,204.93518,214.9787,214.24895
55,6,189.7424,203.30841,215.87193,214.55559
56,6,188.73747,202.92113,215.39609,214.27829
57,6,188.50043,204.04709,215.48376,214.13712
58,6,188.34445,203.71384,215.31654,214.13237
59,6,187.49094,202.42468,214.42781,214.53998
60,6,186.95782,201.15466,214.06833,214.39258
61,6,186.22188,200.09589,215.01605,214.12204
62,6,186.2102,200.3317,215.01376,214.24968
63,6,185.93007,200.32834,214.42822,214.11172
64,6,185.78192,198.92831,214.79784,214.16629
65,6,186.27255,196.27713,213.60368,213.85304
66,6,186.74599,195.90028,213.53911,213.6915
67,6,186.75684,196.58162,214.91833,213.99144
68,6,186.58531,196.3824,214.75055,214.08665
69,6,187.4632,196.20453,214.85161,213.50533
70,6,187.71065,196.84584,215.09828,213.14543
71,6,188.03369,198.39276,215.5177,212.98866
72,6,188.51672,199.67804,214.31285,213.29555
73,6,189.10394,200.66785,213.95554,213.70842
74,6,188.21445,201.9668,214.26274,213.51399
75,6,187.12444,202.25262,214.28242,213.39049
76,6,186.65149,202.45796,214.56793,213.13406
77,6,186.97455,202.552,214.79236,212.76419
78,6,187.02286,201.5701,214.87779,212.39877
79,6,187.05975,199.63045,214.73749,211.9367
80,6,186.91696,201.34692,215.30122,212.7372
81,6,187.21338,202.2619,214.68097,213.63129
82,6,187.48044,202.19102,214.28792,213.3211
83,6,187.25967,201.86958,214.01231,212.92657
84,6,187.33298,201.5555,214.20934,212.70174
85,6,187.7935,200.73055,213.54813,212.20699
86,6,188.3679,200.22458,212.77762,211.87004
87,6,187.79555,199.20844,212.97746,211.954
88,6,187.69987,199.29474,213.23479,212.03958
89,6,188.57266,199.27377,213.80463,211.81291
90,6,190.03831,199.01003,213.16608,211.93958
91,6,190.87685,198.44313,212.6133,212.68188
92,6,190.91248,198.50679,211.43188,213.1136
93,6,189.2683,198.45099,212.00226,212.79889
94,6,187.1519,198.39401,212.90369,212.63892
95,6,186.95874,197.3137,211.70259,213.26483
96,6,187.7277,196.55312,210.9699,213.3255
97,6,187.21669,196.53679,211.35773,212.9232
98,6,187.35861,197.83142,212.16594,212.88225
99,6,188.4094,197.3842,213.77333,212.01077
0,7,186.30804,201.91438,213.248,213.34282
1,7,186.70474,201.41881,213.49718,213.22845
2,7,186.55084,201.40648,214.38544,213.42107
3,7,186.84631,200.74275,215.74603,213.78723
4,7,187.82002,200.45018,215.8644,212.98639
5,7,188.46222,200.54355,215.66943,212.72145
6,7,189.05862,200.23026,215.0635,213.04242
7,7,189.30048,200.94733,215.18988,213.25429
8,7,189.49149,201.55064,214.46457,213.62776
9,7,189.08012,201.18024,214.59698,213.60078
10,7,188.93623,200.03365,214.60167,213.23972
11,7,188.92342,199.61859,213.37839,212.42986
12,7,189.02765,199.77734,211.77007,213.40201
13,7,189.77217,200.13644,211.2821,213.28355
14,7,190.22824,200.20767,212.0364,213.36063
15,7,189.70119,200.26393,212.00322,213.46643
16,7,188.71857,199.66054,212.07747,213.54509
17,7,189.42722,199.74188,214.02596,213.88281
18,7,189.2888,200.99477,214.9209,214.204
19,7,188.74171,202.24611,213.77066,213.6276
20,7,189.38153,202.93217,214.15639,213.495
21,7,190.2149,203.75282,214.59709,213.6286
22,7,189.9542,203.7374,214.99992,213.62834
23,7,188.90569,203.17026,214.61435,213.51877
24,7,188.67523,203.61949,214.18768,213.82722
25,7,188.56412,205.03596,214.65535,213.95804
26,7,187.01721,204.8239,214.043,213.58002
27,7,186.21268,204.67784,214.54945,213.18042
28,7,186.03035,204.65277,215.9354,213.23253
29,7,186.31386,203.53546,215.96466,212.90141
30,7,185.78355,203.52191,215.95522,212.6522
31,7,186.16963,202.37085,215.55583,213.38156
32,7,186.21698,201.7269,215.47714,213.70743
33,7,186.16411,202.05779,215.5591,213.45233
34,7,186.44565,202.91953,215.42438,213.35577
35,7,186.87976,204.16524,214.73544,213.51279
36,7,187.4304,204.40761,214.68094,213.1352
37,7,187.31976,204.40858,214.91364,213.70302
38,7,186.80882,204.7757,214.87431,213.51266
39,7,186.6168,204.85521,214.85626,213.34006
40,7,186.49258,204.87666,215.20853,213.67976
41,7,187.01112,204.83316,214.59848,213.61516
42,7,187.38654,204.39278,214.78845,213.9723
43,7,188.30637,204.15135,215.85269,213.97412
44,7,187.99673,203.49428,217.17366,213.44836
45,7,188.14252,202.82764,215.95087,213.40932
46,7,188.59407,201.26595,216.01938,213.58171
47,7,189.10786,202.19684,215.38501,213.93501
48,7,189.04762,203.4275,215.43578,213.93636
49,7,189.66916,205.4158,215.3194,213.25534
50,7,190.32732,206.5426,215.63426,213.39575
51,7,191.59157,206.7841,215.48174,214.20811
52,7,191.81628,206.87149,215.87692,214.64343
53,7,192.76175,207.44894,215.40419,214.7321
54,7,192.97614,207.46126,215.05565,214.11436
55,7,192.61736,205.97676,215.20828,214.2757
56,7,191.32904,203.44328,214.86493,214.51404
57,7,191.05504,203.81432,214.80353,214.30997
58,7,191.76065,203.18132,215.14459,214.22845
59,7,191.65228,202.62633,214.65617,214.25153
60,7,191.50009,202.28528,214.4018,214.37198
61,7,191.46808,200.3584,214.65376,214.32233
62,7,191.15518,199.7561,214.65462,214.05415
63,7,190.68806,198.6528,214.24905,213.85913
64,7,190.46463,196.95386,214.20409,213.90367
65,7,190.30981,196.2985,214.1696,213.62653
66,7,189.95288,198.02731,215.06955,213.586
67,7,189.35233,199.2555,214.94905,213.97076
68,7,189.19185,199.43062,214.75226,214.20413
69,7,189.78572,199.39575,214.7654,214.44647
70,7,189.73187,198.94728,214.63632,214.23259
71,7,190.32983,199.29523,214.53851,214.12242
72,7,190.47394,202.08478,213.75829,213.88019
73,7,189.91348,204.37543,212.85301,213.55754
74,7,189.68062,203.4654,212.77864,213.10498
75,7,189.9634,201.80734,212.97937,212.92993
76,7,189.60796,201.0426,213.70323,213.14848
77,7,189.18901,201.7837,214.62146,213.21655
78,7,188.57962,202.40614,214.58745,213.57446
79,7,189.46204,201.24055,215.47664,213.37267
80,7,190.05434,201.59409,216.16992,213.05629
81,7,189.68916,202.61887,214.98859,212.89716
82,7,189.4682,203.99495,214.4803,213.10963
83,7,190.07649,202.97112,213.91937,213.15187
84,7,190.18968,201.77194,214.29936,213.22925
85,7,188.66713,200.91867,214.03938,213.60504
86,7,188.49654,199.27957,213.7362,213.26918
87,7,189.58305,197.40964,214.20985,212.90273
88,7,189.97707,196.93848,214.4317,212.74663
89,7,189.26971,196.99696,213.6574,211.85135
90,7,189.49991,196.05371,212.60362,211.48686
91,7,190.37024,195.30646,212.04486,211.36354
92,7,190.42899,196.36931,210.67384,212.02487
93,7,190.28583,197.68655,210.68768,212.14749
94,7,189.75018,198.38202,211.3726,211.82697
95,7,189.85748,196.93365,210.68336,212.0692
96,7,189.29262,196.0991,211.02928,212.567
97,7,189.00923,196.51904,210.92624,212.74286
98,7,188.30731,197.40492,212.37888,212.95251
99,7,186.8025,197.04138,213.03929,212.63565
0,8,186.99625,199.9668,214.75409,212.64328
1,8,187.539,200.25357,214.3674,213.50685
2,8,187.26909,200.31122,214.55252,213.03412
3,8,187.652,199.29633,215.50806,213.23813
4,8,188.6425,198.941,215.87093,213.01283
5,8,189.79959,200.12311,215.34113,213.35454
6,8,189.97397,201.11494,214.77924,213.37321
7,8,188.86752,201.62999,215.05692,213.10872
8,8,189.20755,202.0768,215.32245,213.21272
9,8,189.85274,201.70688,214.60553,212.97423
10,8,189.70686,201.49324,214.44144,212.86978
11,8,190.39067,202.04323,213.65645,212.59743
12,8,189.69444,202.00427,212.70517,213.2185
13,8,188.30408,201.72487,212.39612,213.53674
14,8,188.34598,202.01765,212.4542,213.44661
15,8,187.83394,202.47897,212.18513,213.57303
16,8,187.35388,201.59448,212.53639,213.69785
17,8,188.54138,201.40552,214.29749,213.7525
18,8,188.05931,201.68898,214.20612,213.67827
19,8,187.85547,202.2839,214.43332,213.34444
20,8,187.80838,203.10861,214.96304,212.8785
21,8,188.16527,204.33948,215.25041,212.42267
22,8,187.95175,203.55981,214.99811,212.35529
23,8,187.93784,203.60663,214.65831,212.549
24,8,187.58672,202.75526,213.67317,212.75305
25,8,186.36461,202.18687,214.2107,213.20552
26,8,185.65776,201.83577,214.53755,212.96635
27,8,185.57748,202.17572,215.77286,213.07286
28,8,185.25916,202.60332,216.48424,213.33772
29,8,185.47136,203.92377,216.05806,213.8758
30,8,184.8202,204.58868,216.18646,214.01268
31,8,184.61879,203.28413,215.341,214.29742
32,8,184.56622,203.87953,214.2003,213.76068
33,8,185.62927,204.13295,213.89754,213.96596
34,8,186.14215,203.08,214.28448,213.8603
35,8,186.61052,201.98119,214.28549,213.17068
36,8,188.01573,203.14983,214.47943,213.30621
37,8,188.15923,203.60962,214.39572,213.54834
38,8,188.40138,203.26234,215.03442,213.5194
39,8,189.15619,203.07721,215.03366,213.42621
40,8,190.32803,203.80557,215.16812,213.31192
41,8,189.97128,204.17073,214.862,213.6358
42,8,190.01146,203.3991,215.12585,214.15091
43,8,190.29817,201.75461,215.63469,214.04506
44,8,190.30273,201.47601,216.20355,213.88748
45,8,190.46512,201.44598,215.95062,213.9096
46,8,190.42139,201.23035,215.88605,213.99358
47,8,190.05235,201.78848,216.29143,213.81117
48,8,190.55893,203.57669,215.86247,213.55219
49,8,191.35657,204.81639,215.26167,213.3645
50,8,190.91849,204.63335,215.57376,213.98141
51,8,191.51471,205.68596,215.4519,213.7525
52,8,191.7242,205.74449,215.20529,213.63698
53,8,191.95319,205.84291,214.63727,214.04132
54,8,192.927,205.42578,215.24564,213.85938
55,8,193.53857,204.55363,215.18362,213.83604
56,8,192.69989,203.65904,214.52304,214.11536
57,8,192.3056,205.36932,214.72737,213.92781
58,8,192.8727,205.43773,215.14558,214.03183
59,8,192.72711,205.14885,215.01855,213.6649
60,8,192.68,202.80931,215.03136,213.4649
61,8,192.72998,200.77127,214.9864,213.81816
62,8,192.56754,199.00221,215.38239,213.91379
63,8,192.25638,196.98276,215.249,214.07202
64,8,192.26842,197.13884,215.58453,214.02219
65,8,191.97168,198.09186,215.28583,213.74983
66,8,192.10626,198.94785,214.72832,213.53659
67,8,193.01837,199.64128,214.90208,213.48338
68,8,192.61188,200.03328,214.59317,213.42743
69,8,192.10162,199.50003,214.42453,213.61217
70,8,191.71835,200.08713,214.80917,213.32816
71,8,191.9291,200.80363,214.60991,213.14798
72,8,191.7123,201.04118,213.77846,213.23985
73,8,191.13245,201.99725,213.47238,213.79953
74,8,190.78343,202.28122,213.13983,213.58527
75,8,190.55087,202.35799,212.7841,213.03355
76,8,190.5947,203.60297,213.03912,213.19923
77,8,190.81721,202.64659,213.44472,213.18507
78,8,190.79538,201.48055,214.29005,213.47989
79,8,191.27264,201.21031,214.75697,213.37257
80,8,191.46707,201.94714,214.76892,213.66644
81,8,191.01363,201.75708,213.8178,213.34552
82,8,190.88211,202.28485,213.94029,213.09657
83,8,190.68463,201.33151,213.6978,213.15031
84,8,190.07913,198.40085,214.00128,213.12988
85,8,189.88654,196.12169,214.23494,212.79234
86,8,190.23953,195.05698,214.13187,212.60323
87,8,189.7193,194.86572,214.34308,212.52043
88,8,188.54126,196.47144,214.57901,212.81577
89,8,188.23369,198.03668,214.04459,212.70883
90,8,187.56024,199.14651,212.49634,212.22687
91,8,187.48969,200.24208,211.7991,212.37032
92,8,188.36775,200.62794,211.9925,212.802
93,8,189.46829,201.15012,211.15443,212.40001
94,8,190.13397,200.92212,211.34364,212.11467
95,8,189.88278,201.53479,211.69676,212.24265
96,8,188.86014,201.04007,212.3888,212.46661
97,8,188.47101,200.6183,212.58685,212.76578
98,8,187.91068,200.69305,212.73122,212.99008
99,8,186.54214,197.14946,212.46783,212.8154
0,9,188.0443,200.36087,214.39313,212.55228
1,9,188.82567,200.73668,213.61407,213.21526
2,9,188.95764,200.56711,213.25977,213.13885
3,9,188.81659,200.6183,214.42035,213.36137
4,9,188.91348,201.88689,215.37054,213.2975
5,9,189.48561,202.45917,215.5738,213.24294
6,9,190.37015,201.56631,215.80908,212.85599
7,9,190.63406,202.09088,214.94318,212.91164
8,9,190.98651,202.23761,214.26721,212.94545
9,9,191.17561,201.45782,212.90639,212.91245
10,9,191.19647,201.18384,212.60545,212.60603
11,9,190.81825,201.99191,212.87729,213.00615
12,9,191.03531,202.03673,212.01912,213.24228
13,9,189.50291,202.1748,211.74765,213.34326
14,9,188.44388,201.82123,213.6393,213.33768
15,9,188.09921,201.84589,214.13634,213.70914
16,9,188.04218,202.32077,214.76091,213.55557
17,9,187.08432,203.38313,214.4896,213.31528
18,9,186.65135,202.62964,214.33849,213.85785
19,9,187.26448,202.21448,214.59442,213.29865
20,9,187.89508,202.9932,215.11084,213.36908
21,9,187.9315,203.22119,214.99567,213.48744
22,9,187.42725,202.15242,215.05916,213.87608
23,9,186.35156,200.8554,214.11198,213.97495
24,9,185.76357,199.95221,213.98654,214.25737
25,9,185.90411,200.1029,215.10666,214.75377
26,9,186.38684,200.42607,214.95575,214.22809
27,9,186.48463,201.33939,214.62349,214.38591
28,9,185.72809,203.69794,214.022,214.26598
29,9,185.74728,203.60942,213.17468,214.11716
30,9,185.25046,201.39954,214.17432,214.34756
31,9,185.39497,200.97559,214.93016,214.37897
32,9,186.12854,202.61037,213.56586,214.11105
33,9,187.37276,202.35785,213.06038,214.18024
34,9,188.65375,200.4833,212.45314,214.20456
35,9,189.20071,201.02733,212.18047,214.21593
36,9,189.09311,201.82571,213.62021,214.46259
37,9,189.62196,202.00693,213.76048,214.25568
38,9,190.46124,202.16866,214.69322,213.41634
39,9,191.0531,201.92282,215.3165,213.48053
40,9,191.85,202.90886,215.11072,213.96474
41,9,191.58392,203.4169,214.70462,213.91135
42,9,191.70435,203.01132,213.9851,214.22806
43,9,192.58119,202.93144,215.59256,213.46455
44,9,192.99115,202.59854,215.56331,213.60414
45,9,192.55943,202.25854,215.44177,213.69183
46,9,192.60062,202.0113,215.3518,213.78452
47,9,192.49585,201.83038,214.97527,213.49466
48,9,192.09456,202.35292,215.5432,213.54176
49,9,192.59853,203.40009,215.74234,213.15338
50,9,192.07933,203.55553,215.69661,213.59866
51,9,191.08492,203.88666,215.61617,214.06175
52,9,190.58461,201.25067,215.2468,213.70355
53,9,190.38678,202.07295,214.95494,213.68648
54,9,190.10394,204.46182,214.6978,213.40685
55,9,190.6712,204.30911,214.14935,213.61334
56,9,189.77454,203.83804,213.86249,213.90407
57,9,189.41727,204.47185,214.7006,213.41698
58,9,189.64143,204.10844,215.03372,213.7278
59,9,189.24503,202.66986,215.19734,213.98424
60,9,189.02194,202.31116,214.85588,214.03406
61,9,188.9493,202.86339,214.39653,213.92947
62,9,189.04608,201.51276,213.66718,213.8806
63,9,189.88043,198.55202,213.4627,213.89923
64,9,190.61394,198.67084,212.68988,213.65329
65,9,191.35783,200.18805,212.42978,213.63101
66,9,191.76799,200.59085,212.35277,213.38525
67,9,192.30287,200.61588,213.08955,213.47098
68,9,191.55698,201.2661,214.34352,213.66267
69,9,191.48425,201.1822,214.05666,213.55566
70,9,192.27782,200.57617,214.16042,213.42697
71,9,191.99896,200.35223,213.81477,213.27083
72,9,192.1891,200.73116,213.20827,213.43677
73,9,192.73206,201.56401,213.09479,213.82605
74,9,192.66737,202.42867,213.14621,213.68588
75,9,192.23856,201.979,212.81209,212.99992
76,9,191.52098,201.55696,213.1496,212.73308
77,9,191.2262,199.30406,213.46095,212.3945
78,9,191.60321,198.6103,213.66782,212.30963
79,9,191.71233,199.29118,214.20421,212.64882
80,9,191.27588,199.38747,214.67407,213.52856
81,9,191.37392,198.82,214.68631,213.60425
82,9,191.3893,198.83075,214.70296,213.70908
83,9,190.75499,200.43427,214.4146,213.44827
84,9,190.0918,200.03928,214.29729,212.80774
85,9,188.94427,198.83653,214.53996,212.40138
86,9,188.20596,199.73602,214.07532,211.65523
87,9,187.68703,200.86574,213.40549,211.7785
88,9,187.26324,201.02643,213.06552,212.15811
89,9,186.90889,200.81097,212.70018,212.15227
90,9,186.33214,201.16235,210.82935,212.32224
91,9,186.59962,200.46915,210.44911,212.53732
92,9,187.31529,200.47845,211.4226,212.85849
93,9,188.08304,200.69904,212.01166,212.79507
94,9,188.78435,201.23108,213.25763,213.05573
95,9,188.89584,202.80424,213.50044,212.72389
96,9,188.10504,203.17482,213.14677,212.33795
97,9,187.61163,201.02602,213.15797,212.71527
98,9,186.80803,199.42804,212.6027,213.0385
99,9,186.09192,197.40295,212.50414,212.37567
0,10,189.51062,199.055,214.83678,213.17694
1,10,189.75142,199.15475,214.27898,213.40472
2,10,189.96844,199.75252,213.64632,212.95306
3,10,189.79047,200.49506,214.07321,212.7096
4,10,190.005,201.2498,215.24266,213.0775
5,10,190.23145,202.21182,216.86337,213.41272
6,10,190.33249,202.2257,216.50548,213.65652
7,10,190.3301,201.16145,214.70958,213.55061
8,10,190.9986,201.24089,213.34216,213.30359
9,10,191.02374,200.50534,211.91801,213.13869
10,10,190.81364,200.27061,211.3413,213.1142
11,10,190.00227,200.6951,212.31517,212.99031
12,10,189.56207,200.94452,212.00452,213.5567
13,10,189.13217,200.52448,212.6989,213.66728
14,10,188.54865,200.68634,213.4719,213.69441
